math,0,1,2,3
88.0,38.0,41.0,47.0,18.0
118.0,50.0,37.0,31.0,14.0
107.0,52.0,45.0,43.0,18.0
147.0,15.0,14.0,13.0,6.0
149.0,25.0,39.0,37.0,17.0
107.0,39.0,45.0,30.0,18.0
89.0,39.0,48.0,49.0,18.0
96.0,39.0,41.0,42.0,19.0
112.0,42.0,48.0,35.0,18.0
122.0,38.0,44.0,33.0,19.0
113.0,48.0,42.0,38.0,17.0
106.0,3.0,6.0,3.0,1.0
92.0,41.0,44.0,51.0,18.0
112.0,47.0,39.0,39.0,14.0
114.0,53.0,43.0,43.0,17.0
122.0,48.0,40.0,35.0,16.0
149.0,0.0,0.0,0.0,0.0
97.0,40.0,50.0,36.0,20.0
111.0,54.0,45.0,37.0,20.0
95.0,44.0,36.0,34.0,14.0
122.0,41.0,44.0,49.0,17.0
140.0,35.0,37.0,36.0,16.0
148.0,15.0,14.0,13.0,6.0
98.0,44.0,51.0,38.0,21.0
106.0,56.0,49.0,45.0,19.0
111.0,54.0,45.0,40.0,18.0
116.0,34.0,41.0,39.0,14.0
94.0,0.0,0.0,0.0,0.0
97.0,42.0,44.0,42.0,18.0
96.0,42.0,47.0,46.0,17.0
111.0,42.0,46.0,36.0,19.0
97.0,45.0,53.0,44.0,21.0
119.0,49.0,41.0,36.0,15.0
115.0,61.0,44.0,40.0,19.0
75.0,10.0,9.0,9.0,4.0
111.0,56.0,46.0,33.0,22.0
113.0,53.0,41.0,34.0,19.0
92.0,41.0,42.0,43.0,18.0
96.0,29.0,36.0,34.0,16.0
111.0,54.0,37.0,33.0,21.0
102.0,29.0,44.0,44.0,15.0
120.0,50.0,39.0,31.0,16.0
117.0,55.0,41.0,32.0,20.0
97.0,42.0,49.0,43.0,19.0
108.0,54.0,45.0,42.0,18.0
105.0,38.0,41.0,42.0,16.0
116.0,50.0,41.0,34.0,16.0
96.0,42.0,44.0,46.0,17.0
109.0,34.0,37.0,44.0,15.0
101.0,41.0,45.0,43.0,17.0
105.0,31.0,43.0,45.0,15.0
112.0,46.0,53.0,38.0,18.0
105.0,52.0,41.0,39.0,17.0
120.0,57.0,39.0,33.0,17.0
120.0,46.0,39.0,35.0,15.0
121.0,50.0,39.0,36.0,15.0
94.0,42.0,49.0,44.0,18.0
115.0,42.0,48.0,36.0,16.0
114.0,38.0,39.0,33.0,17.0
79.0,28.0,38.0,44.0,18.0
74.0,57.0,43.0,43.0,18.0
120.0,53.0,37.0,31.0,15.0
117.0,52.0,41.0,35.0,17.0
101.0,33.0,42.0,43.0,17.0
106.0,34.0,44.0,35.0,15.0
114.0,52.0,40.0,32.0,19.0
132.0,0.0,0.0,0.0,0.0
144.0,53.0,42.0,33.0,19.0
78.0,0.0,0.0,0.0,0.0
114.0,57.0,43.0,33.0,20.0
143.0,58.0,41.0,34.0,17.0
149.0,16.0,18.0,11.0,8.0
105.0,0.0,0.0,0.0,0.0
124.0,19.0,18.0,14.0,7.0
101.0,42.0,47.0,45.0,18.0
80.0,55.0,35.0,33.0,15.0
70.0,50.0,33.0,28.0,15.0
128.0,60.0,42.0,31.0,16.0
96.0,32.0,47.0,42.0,18.0
113.0,42.0,50.0,40.0,16.0
97.0,36.0,41.0,44.0,18.0
109.0,34.0,41.0,36.0,15.0
120.0,54.0,38.0,36.0,14.0
100.0,40.0,48.0,45.0,18.0
116.0,44.0,50.0,36.0,23.0
140.0,3.0,2.0,-1.0,1.0
112.0,62.0,43.0,38.0,20.0
103.0,34.0,33.0,38.0,17.0
117.0,48.0,39.0,37.0,14.0
91.0,55.0,38.0,31.0,16.0
122.0,50.0,39.0,38.0,14.0
125.0,54.0,37.0,38.0,14.0
143.0,15.0,14.0,13.0,6.0
97.0,44.0,48.0,44.0,19.0
114.0,54.0,43.0,42.0,18.0
115.0,52.0,44.0,34.0,19.0
94.0,34.0,34.0,42.0,17.0
105.0,55.0,47.0,45.0,18.0
94.0,41.0,48.0,51.0,17.0
103.0,41.0,45.0,46.0,18.0
146.0,15.0,14.0,13.0,6.0
111.0,43.0,53.0,34.0,18.0
83.0,52.0,45.0,40.0,20.0
127.0,56.0,40.0,34.0,16.0
102.0,40.0,42.0,39.0,18.0
74.0,49.0,37.0,31.0,20.0
110.0,51.0,43.0,41.0,19.0
116.0,0.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0,0.0
116.0,51.0,43.0,37.0,17.0
110.0,53.0,41.0,35.0,21.0
114.0,51.0,41.0,40.0,16.0
139.0,32.0,37.0,32.0,14.0
104.0,44.0,50.0,40.0,17.0
98.0,35.0,43.0,41.0,18.0
93.0,3.0,3.0,-0.0,2.0
139.0,46.0,40.0,36.0,15.0
119.0,52.0,34.0,39.0,15.0
145.0,15.0,14.0,13.0,6.0
111.0,33.0,38.0,41.0,15.0
99.0,39.0,48.0,42.0,19.0
126.0,18.0,19.0,16.0,9.0
113.0,53.0,35.0,31.0,17.0
106.0,51.0,41.0,42.0,18.0
117.0,50.0,39.0,39.0,12.0
97.0,39.0,46.0,48.0,16.0
116.0,49.0,40.0,36.0,17.0
112.0,46.0,54.0,40.0,16.0
89.0,2.0,1.0,-0.0,1.0
100.0,39.0,45.0,43.0,15.0
109.0,43.0,50.0,41.0,17.0
125.0,47.0,39.0,33.0,15.0
134.0,2.0,6.0,3.0,3.0
138.0,0.0,0.0,0.0,0.0
97.0,40.0,44.0,45.0,16.0
103.0,41.0,49.0,39.0,15.0
114.0,33.0,40.0,43.0,19.0
121.0,58.0,45.0,38.0,19.0
127.0,51.0,39.0,32.0,16.0
109.0,30.0,43.0,35.0,16.0
122.0,46.0,37.0,37.0,14.0
99.0,29.0,48.0,43.0,17.0
115.0,53.0,42.0,40.0,16.0
121.0,55.0,38.0,33.0,16.0
92.0,54.0,44.0,37.0,20.0
122.0,57.0,40.0,32.0,17.0
99.0,34.0,48.0,46.0,17.0
117.0,55.0,43.0,34.0,20.0
149.0,42.0,45.0,40.0,22.0
95.0,35.0,43.0,43.0,17.0
97.0,51.0,65.0,47.0,22.0
111.0,36.0,44.0,40.0,16.0
119.0,47.0,36.0,35.0,15.0
110.0,51.0,44.0,40.0,18.0
93.0,34.0,46.0,47.0,19.0
109.0,60.0,46.0,46.0,19.0
119.0,48.0,36.0,38.0,14.0
99.0,40.0,41.0,38.0,20.0
108.0,39.0,49.0,31.0,19.0
142.0,0.0,0.0,0.0,0.0
73.0,39.0,48.0,42.0,17.0
104.0,40.0,42.0,39.0,18.0
102.0,63.0,50.0,44.0,23.0
129.0,0.0,0.0,0.0,0.0
103.0,43.0,45.0,33.0,19.0
105.0,55.0,46.0,41.0,19.0
130.0,57.0,37.0,32.0,15.0
106.0,44.0,51.0,39.0,19.0
140.0,2.0,3.0,0.0,2.0
98.0,56.0,47.0,43.0,19.0
104.0,40.0,54.0,39.0,17.0
112.0,47.0,52.0,32.0,19.0
109.0,11.0,11.0,10.0,5.0
117.0,0.0,0.0,0.0,0.0
113.0,48.0,39.0,39.0,17.0
109.0,36.0,41.0,44.0,13.0
117.0,52.0,43.0,34.0,18.0
73.0,7.0,9.0,3.0,4.0
106.0,44.0,55.0,38.0,18.0
117.0,56.0,38.0,34.0,18.0
96.0,39.0,37.0,42.0,18.0
88.0,0.0,0.0,0.0,0.0
106.0,36.0,40.0,44.0,15.0
136.0,0.0,0.0,0.0,0.0
99.0,38.0,41.0,45.0,16.0
113.0,15.0,14.0,13.0,5.0
120.0,53.0,40.0,38.0,16.0
123.0,51.0,39.0,36.0,15.0
146.0,32.0,37.0,29.0,14.0
142.0,48.0,35.0,32.0,14.0
93.0,44.0,46.0,46.0,19.0
126.0,35.0,38.0,26.0,15.0
109.0,52.0,43.0,38.0,20.0
104.0,40.0,46.0,40.0,18.0
146.0,1.0,3.0,1.0,2.0
104.0,33.0,32.0,40.0,15.0
79.0,36.0,45.0,50.0,19.0
87.0,14.0,14.0,9.0,7.0
122.0,52.0,36.0,30.0,18.0
112.0,53.0,40.0,38.0,16.0
113.0,43.0,53.0,39.0,16.0
98.0,0.0,0.0,0.0,0.0
99.0,0.0,0.0,0.0,0.0
120.0,48.0,42.0,38.0,16.0
112.0,56.0,44.0,42.0,19.0
125.0,55.0,39.0,33.0,15.0
111.0,43.0,47.0,37.0,15.0
112.0,50.0,40.0,35.0,19.0
115.0,52.0,41.0,38.0,17.0
97.0,42.0,46.0,41.0,17.0
99.0,32.0,46.0,43.0,15.0
115.0,50.0,40.0,40.0,17.0
126.0,35.0,37.0,34.0,18.0
115.0,39.0,48.0,31.0,16.0
88.0,11.0,12.0,7.0,5.0
101.0,41.0,44.0,42.0,18.0
91.0,38.0,49.0,46.0,20.0
98.0,41.0,41.0,39.0,17.0
121.0,46.0,36.0,36.0,14.0
86.0,0.0,0.0,0.0,0.0
101.0,44.0,51.0,39.0,19.0
139.0,0.0,0.0,0.0,0.0
120.0,43.0,47.0,34.0,24.0
120.0,47.0,35.0,33.0,16.0
102.0,43.0,50.0,41.0,18.0
99.0,43.0,48.0,42.0,20.0
120.0,56.0,43.0,35.0,18.0
110.0,1.0,4.0,1.0,2.0
86.0,0.0,0.0,0.0,0.0
73.0,40.0,49.0,38.0,16.0
84.0,43.0,37.0,34.0,14.0
116.0,52.0,44.0,35.0,18.0
112.0,56.0,44.0,39.0,19.0
116.0,53.0,44.0,37.0,18.0
121.0,58.0,41.0,38.0,17.0
100.0,45.0,48.0,43.0,19.0
78.0,41.0,50.0,44.0,18.0
113.0,49.0,43.0,42.0,16.0
82.0,0.0,0.0,0.0,0.0
116.0,0.0,0.0,0.0,0.0
102.0,40.0,41.0,44.0,19.0
81.0,36.0,43.0,48.0,19.0
120.0,29.0,40.0,42.0,14.0
100.0,0.0,0.0,0.0,0.0
102.0,34.0,38.0,39.0,15.0
109.0,38.0,50.0,37.0,16.0
78.0,0.0,0.0,0.0,0.0
117.0,47.0,40.0,38.0,16.0
115.0,42.0,49.0,35.0,16.0
104.0,1.0,1.0,-0.0,1.0
121.0,47.0,37.0,35.0,14.0
111.0,41.0,48.0,39.0,16.0
118.0,51.0,43.0,37.0,17.0
143.0,15.0,14.0,13.0,6.0
99.0,39.0,48.0,44.0,18.0
104.0,55.0,47.0,41.0,20.0
119.0,53.0,38.0,36.0,16.0
103.0,39.0,46.0,42.0,17.0
74.0,17.0,26.0,21.0,11.0
112.0,41.0,47.0,45.0,17.0
112.0,55.0,45.0,44.0,18.0
124.0,53.0,39.0,34.0,15.0
102.0,31.0,39.0,38.0,17.0
108.0,53.0,43.0,41.0,18.0
118.0,34.0,36.0,34.0,18.0
124.0,50.0,37.0,32.0,16.0
98.0,47.0,38.0,30.0,14.0
119.0,40.0,48.0,38.0,15.0
102.0,34.0,40.0,43.0,17.0
105.0,33.0,38.0,35.0,18.0
100.0,37.0,48.0,39.0,19.0
92.0,42.0,47.0,50.0,17.0
129.0,36.0,40.0,38.0,15.0
107.0,43.0,51.0,37.0,20.0
129.0,51.0,42.0,32.0,18.0
114.0,65.0,43.0,36.0,20.0
104.0,35.0,42.0,43.0,17.0
124.0,36.0,43.0,37.0,16.0
127.0,0.0,0.0,0.0,0.0
106.0,44.0,57.0,43.0,18.0
116.0,54.0,41.0,39.0,17.0
148.0,15.0,14.0,13.0,6.0
120.0,45.0,39.0,37.0,14.0
126.0,0.0,0.0,0.0,0.0
114.0,58.0,44.0,40.0,18.0
116.0,54.0,43.0,35.0,18.0
120.0,48.0,40.0,38.0,14.0
95.0,40.0,47.0,43.0,18.0
95.0,0.0,0.0,0.0,0.0
119.0,30.0,33.0,34.0,12.0
132.0,3.0,8.0,4.0,3.0
93.0,4.0,3.0,1.0,1.0
109.0,57.0,46.0,42.0,19.0
112.0,39.0,53.0,40.0,17.0
119.0,47.0,41.0,39.0,15.0
81.0,48.0,43.0,39.0,16.0
105.0,38.0,42.0,43.0,16.0
120.0,39.0,45.0,37.0,15.0
130.0,18.0,18.0,12.0,8.0
86.0,0.0,0.0,0.0,0.0
101.0,41.0,45.0,46.0,16.0
77.0,33.0,46.0,35.0,16.0
76.0,40.0,48.0,54.0,21.0
113.0,51.0,41.0,40.0,18.0
115.0,41.0,51.0,38.0,15.0
128.0,0.0,0.0,0.0,0.0
115.0,41.0,51.0,37.0,15.0
87.0,37.0,50.0,50.0,20.0
107.0,44.0,51.0,41.0,18.0
106.0,34.0,42.0,41.0,15.0
98.0,41.0,45.0,46.0,18.0
125.0,55.0,39.0,35.0,16.0
118.0,55.0,43.0,34.0,19.0
93.0,39.0,46.0,36.0,17.0
90.0,22.0,21.0,17.0,9.0
118.0,53.0,40.0,36.0,17.0
102.0,35.0,32.0,34.0,17.0
99.0,42.0,46.0,45.0,20.0
145.0,53.0,40.0,34.0,17.0
121.0,0.0,0.0,0.0,0.0
114.0,48.0,43.0,40.0,15.0
130.0,0.0,0.0,0.0,0.0
77.0,27.0,37.0,44.0,18.0
123.0,39.0,43.0,34.0,19.0
111.0,38.0,49.0,36.0,21.0
94.0,44.0,45.0,44.0,19.0
118.0,47.0,41.0,38.0,16.0
118.0,55.0,41.0,33.0,17.0
71.0,2.0,1.0,-0.0,1.0
122.0,46.0,37.0,27.0,16.0
125.0,0.0,0.0,0.0,0.0
102.0,41.0,46.0,41.0,18.0
117.0,52.0,41.0,41.0,17.0
113.0,52.0,41.0,40.0,17.0
73.0,0.0,0.0,0.0,0.0
131.0,0.0,0.0,0.0,0.0
116.0,42.0,54.0,34.0,17.0
93.0,42.0,47.0,47.0,18.0
97.0,32.0,43.0,44.0,17.0
94.0,56.0,44.0,37.0,21.0
110.0,38.0,37.0,36.0,16.0
120.0,27.0,26.0,21.0,12.0
115.0,51.0,42.0,41.0,17.0
104.0,43.0,45.0,38.0,18.0
119.0,52.0,40.0,35.0,16.0
102.0,40.0,54.0,41.0,18.0
110.0,49.0,35.0,35.0,15.0
105.0,40.0,45.0,41.0,18.0
78.0,52.0,45.0,37.0,19.0
87.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0
106.0,46.0,56.0,40.0,21.0
104.0,50.0,36.0,35.0,21.0
89.0,35.0,45.0,45.0,17.0
116.0,43.0,45.0,30.0,23.0
84.0,0.0,0.0,0.0,0.0
122.0,49.0,39.0,36.0,15.0
122.0,50.0,40.0,32.0,18.0
140.0,0.0,0.0,0.0,0.0
142.0,1.0,0.0,-0.0,0.0
88.0,39.0,46.0,50.0,17.0
112.0,37.0,43.0,37.0,15.0
146.0,15.0,14.0,13.0,6.0
115.0,50.0,41.0,41.0,17.0
98.0,33.0,44.0,40.0,15.0
115.0,47.0,39.0,39.0,15.0
123.0,49.0,38.0,37.0,15.0
133.0,0.0,0.0,0.0,0.0
108.0,0.0,0.0,0.0,0.0
94.0,47.0,35.0,31.0,15.0
125.0,52.0,39.0,34.0,16.0
103.0,57.0,47.0,42.0,19.0
102.0,36.0,44.0,43.0,15.0
104.0,54.0,45.0,42.0,19.0
74.0,0.0,0.0,0.0,0.0
72.0,39.0,50.0,47.0,19.0
76.0,49.0,42.0,38.0,16.0
117.0,35.0,42.0,33.0,16.0
147.0,15.0,14.0,13.0,6.0
116.0,33.0,41.0,41.0,13.0
105.0,42.0,52.0,41.0,17.0
136.0,0.0,0.0,0.0,0.0
103.0,35.0,39.0,40.0,15.0
145.0,0.0,0.0,0.0,0.0
88.0,21.0,20.0,14.0,9.0
96.0,43.0,34.0,29.0,13.0
112.0,43.0,53.0,40.0,16.0
113.0,54.0,46.0,44.0,18.0
119.0,59.0,39.0,40.0,18.0
122.0,46.0,38.0,35.0,14.0
121.0,58.0,39.0,30.0,18.0
114.0,52.0,44.0,42.0,17.0
111.0,54.0,44.0,38.0,19.0
108.0,36.0,44.0,37.0,16.0
114.0,54.0,43.0,36.0,18.0
110.0,58.0,46.0,39.0,18.0
105.0,43.0,52.0,36.0,19.0
102.0,40.0,43.0,38.0,18.0
103.0,47.0,53.0,44.0,19.0
115.0,50.0,42.0,39.0,17.0
119.0,51.0,42.0,39.0,16.0
97.0,52.0,39.0,36.0,14.0
127.0,36.0,37.0,34.0,15.0
93.0,41.0,44.0,47.0,19.0
108.0,35.0,41.0,38.0,17.0
114.0,39.0,47.0,34.0,17.0
119.0,49.0,42.0,38.0,16.0
119.0,38.0,52.0,35.0,17.0
109.0,40.0,50.0,40.0,17.0
116.0,52.0,44.0,37.0,17.0
78.0,1.0,0.0,-0.0,0.0
125.0,32.0,40.0,45.0,16.0
117.0,36.0,37.0,37.0,17.0
105.0,40.0,45.0,39.0,20.0
116.0,53.0,44.0,39.0,18.0
87.0,0.0,0.0,0.0,0.0
117.0,49.0,42.0,36.0,17.0
139.0,52.0,42.0,38.0,17.0
114.0,49.0,42.0,40.0,16.0
110.0,44.0,48.0,39.0,21.0
108.0,52.0,42.0,41.0,18.0
103.0,0.0,0.0,0.0,0.0
99.0,56.0,45.0,46.0,20.0
110.0,42.0,48.0,39.0,21.0
122.0,49.0,38.0,34.0,15.0
103.0,36.0,45.0,44.0,13.0
98.0,37.0,43.0,47.0,16.0
107.0,39.0,46.0,38.0,16.0
100.0,38.0,44.0,40.0,16.0
126.0,40.0,47.0,43.0,18.0
129.0,52.0,39.0,32.0,16.0
123.0,49.0,39.0,35.0,15.0
96.0,31.0,39.0,40.0,15.0
118.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0
125.0,49.0,38.0,34.0,16.0
98.0,40.0,41.0,48.0,17.0
94.0,40.0,48.0,48.0,16.0
93.0,33.0,35.0,45.0,17.0
118.0,49.0,42.0,34.0,14.0
115.0,50.0,42.0,39.0,17.0
101.0,41.0,44.0,43.0,17.0
111.0,41.0,52.0,35.0,18.0
107.0,40.0,39.0,32.0,18.0
71.0,48.0,40.0,39.0,15.0
108.0,38.0,48.0,36.0,16.0
94.0,33.0,42.0,43.0,15.0
115.0,41.0,49.0,37.0,15.0
98.0,0.0,0.0,0.0,0.0
136.0,0.0,0.0,0.0,0.0
116.0,36.0,40.0,36.0,15.0
97.0,8.0,8.0,7.0,4.0
97.0,36.0,44.0,43.0,17.0
149.0,54.0,39.0,41.0,14.0
119.0,42.0,49.0,32.0,15.0
106.0,53.0,44.0,37.0,19.0
106.0,35.0,41.0,41.0,16.0
108.0,35.0,40.0,43.0,15.0
126.0,0.0,0.0,0.0,0.0
121.0,52.0,40.0,38.0,16.0
115.0,51.0,41.0,34.0,19.0
83.0,13.0,12.0,12.0,5.0
91.0,30.0,38.0,41.0,15.0
117.0,31.0,39.0,36.0,13.0
145.0,0.0,0.0,0.0,0.0
114.0,43.0,46.0,41.0,19.0
109.0,54.0,39.0,34.0,18.0
107.0,34.0,42.0,42.0,15.0
116.0,43.0,52.0,37.0,17.0
103.0,38.0,44.0,43.0,16.0
112.0,52.0,43.0,41.0,17.0
147.0,5.0,6.0,4.0,2.0
109.0,43.0,49.0,36.0,17.0
74.0,54.0,46.0,39.0,20.0
116.0,59.0,42.0,41.0,18.0
117.0,28.0,37.0,39.0,11.0
110.0,34.0,40.0,39.0,15.0
141.0,51.0,42.0,35.0,16.0
92.0,38.0,50.0,44.0,17.0
113.0,54.0,37.0,42.0,17.0
115.0,51.0,42.0,38.0,17.0
104.0,45.0,56.0,37.0,19.0
108.0,53.0,43.0,43.0,17.0
118.0,40.0,47.0,32.0,14.0
143.0,9.0,16.0,9.0,3.0
127.0,59.0,39.0,39.0,21.0
117.0,54.0,41.0,39.0,18.0
131.0,52.0,34.0,27.0,15.0
97.0,43.0,52.0,42.0,19.0
80.0,39.0,47.0,43.0,16.0
125.0,47.0,36.0,34.0,15.0
113.0,43.0,48.0,39.0,22.0
97.0,40.0,44.0,46.0,18.0
98.0,42.0,45.0,46.0,18.0
77.0,0.0,0.0,0.0,0.0
122.0,51.0,37.0,39.0,16.0
101.0,31.0,44.0,41.0,16.0
97.0,40.0,43.0,48.0,17.0
101.0,40.0,41.0,41.0,18.0
125.0,0.0,0.0,0.0,0.0
114.0,42.0,48.0,37.0,17.0
99.0,41.0,48.0,44.0,19.0
114.0,34.0,44.0,33.0,16.0
112.0,58.0,46.0,45.0,19.0
113.0,0.0,0.0,0.0,0.0
95.0,35.0,43.0,39.0,19.0
72.0,11.0,13.0,8.0,6.0
117.0,54.0,42.0,36.0,18.0
102.0,40.0,44.0,42.0,18.0
126.0,57.0,38.0,37.0,16.0
98.0,40.0,43.0,39.0,21.0
99.0,37.0,44.0,41.0,15.0
128.0,0.0,2.0,0.0,1.0
118.0,43.0,34.0,35.0,14.0
92.0,37.0,38.0,42.0,19.0
147.0,41.0,46.0,48.0,15.0
135.0,0.0,0.0,0.0,0.0
111.0,53.0,44.0,36.0,20.0
144.0,15.0,14.0,13.0,6.0
93.0,36.0,40.0,45.0,18.0
103.0,42.0,41.0,37.0,20.0
95.0,48.0,51.0,43.0,22.0
122.0,46.0,37.0,36.0,14.0
111.0,37.0,42.0,37.0,15.0
122.0,56.0,43.0,33.0,19.0
72.0,2.0,3.0,1.0,1.0
113.0,50.0,39.0,32.0,19.0
116.0,26.0,36.0,40.0,17.0
124.0,55.0,40.0,32.0,15.0
121.0,48.0,37.0,38.0,15.0
109.0,41.0,54.0,40.0,16.0
142.0,0.0,0.0,0.0,0.0
120.0,56.0,39.0,41.0,16.0
124.0,0.0,0.0,0.0,0.0
119.0,48.0,38.0,39.0,15.0
116.0,0.0,0.0,0.0,0.0
97.0,34.0,46.0,46.0,14.0
112.0,56.0,41.0,41.0,17.0
113.0,59.0,44.0,42.0,18.0
109.0,30.0,41.0,39.0,14.0
111.0,54.0,44.0,44.0,17.0
123.0,51.0,40.0,37.0,15.0
118.0,52.0,41.0,40.0,18.0
98.0,42.0,46.0,42.0,19.0
117.0,47.0,52.0,39.0,22.0
121.0,50.0,40.0,37.0,16.0
94.0,35.0,49.0,48.0,17.0
110.0,32.0,34.0,36.0,14.0
96.0,0.0,0.0,0.0,0.0
148.0,6.0,7.0,4.0,2.0
107.0,41.0,46.0,45.0,16.0
109.0,39.0,45.0,42.0,16.0
146.0,15.0,14.0,13.0,6.0
104.0,39.0,54.0,40.0,16.0
93.0,37.0,39.0,44.0,17.0
102.0,54.0,47.0,44.0,19.0
89.0,0.0,0.0,0.0,0.0
103.0,50.0,60.0,45.0,19.0
147.0,15.0,14.0,13.0,6.0
102.0,35.0,43.0,37.0,16.0
117.0,33.0,46.0,47.0,16.0
119.0,51.0,40.0,35.0,17.0
104.0,55.0,49.0,41.0,22.0
91.0,0.0,0.0,0.0,0.0
116.0,50.0,42.0,39.0,16.0
116.0,38.0,50.0,36.0,15.0
100.0,43.0,48.0,47.0,18.0
110.0,56.0,43.0,33.0,21.0
99.0,38.0,47.0,44.0,16.0
110.0,50.0,42.0,40.0,15.0
75.0,45.0,49.0,31.0,17.0
85.0,30.0,34.0,27.0,15.0
110.0,40.0,43.0,38.0,16.0
107.0,43.0,48.0,39.0,19.0
112.0,36.0,41.0,39.0,15.0
78.0,0.0,0.0,0.0,0.0
128.0,53.0,37.0,35.0,15.0
114.0,32.0,31.0,32.0,15.0
110.0,38.0,46.0,43.0,15.0
114.0,53.0,42.0,43.0,17.0
122.0,48.0,39.0,36.0,15.0
126.0,49.0,39.0,37.0,15.0
74.0,48.0,42.0,40.0,15.0
129.0,0.0,0.0,0.0,0.0
105.0,45.0,47.0,41.0,23.0
91.0,39.0,43.0,47.0,17.0
140.0,1.0,4.0,2.0,2.0
72.0,0.0,0.0,0.0,0.0
117.0,56.0,43.0,40.0,18.0
122.0,37.0,44.0,32.0,13.0
98.0,33.0,42.0,46.0,17.0
102.0,36.0,42.0,40.0,14.0
108.0,40.0,43.0,36.0,17.0
119.0,52.0,40.0,31.0,17.0
110.0,51.0,40.0,35.0,19.0
102.0,41.0,48.0,46.0,17.0
120.0,53.0,36.0,35.0,14.0
100.0,29.0,40.0,39.0,15.0
97.0,39.0,47.0,48.0,19.0
132.0,50.0,40.0,33.0,16.0
147.0,53.0,44.0,38.0,17.0
113.0,54.0,42.0,40.0,19.0
104.0,36.0,44.0,45.0,15.0
113.0,36.0,41.0,36.0,15.0
103.0,40.0,46.0,42.0,18.0
122.0,49.0,36.0,33.0,16.0
121.0,55.0,34.0,33.0,17.0
101.0,44.0,49.0,41.0,18.0
123.0,57.0,35.0,33.0,16.0
94.0,38.0,43.0,45.0,19.0
94.0,38.0,46.0,44.0,18.0
95.0,50.0,41.0,35.0,18.0
111.0,39.0,53.0,38.0,17.0
85.0,8.0,9.0,5.0,3.0
111.0,50.0,41.0,41.0,16.0
98.0,42.0,46.0,36.0,20.0
92.0,0.0,0.0,0.0,0.0
95.0,41.0,55.0,42.0,20.0
101.0,52.0,44.0,43.0,19.0
93.0,52.0,42.0,36.0,18.0
112.0,55.0,41.0,42.0,16.0
109.0,39.0,44.0,42.0,16.0
111.0,39.0,52.0,37.0,15.0
107.0,54.0,43.0,42.0,19.0
92.0,41.0,45.0,42.0,20.0
101.0,39.0,52.0,31.0,19.0
98.0,34.0,48.0,40.0,19.0
95.0,41.0,44.0,43.0,16.0
123.0,39.0,47.0,30.0,15.0
120.0,31.0,31.0,28.0,17.0
108.0,43.0,51.0,39.0,18.0
119.0,38.0,41.0,38.0,15.0
112.0,53.0,44.0,38.0,17.0
105.0,42.0,49.0,39.0,17.0
93.0,35.0,45.0,47.0,18.0
111.0,48.0,41.0,40.0,15.0
110.0,44.0,53.0,41.0,18.0
108.0,2.0,3.0,0.0,2.0
85.0,48.0,38.0,38.0,16.0
110.0,53.0,45.0,43.0,17.0
118.0,49.0,37.0,34.0,18.0
113.0,55.0,44.0,41.0,18.0
118.0,45.0,38.0,36.0,12.0
99.0,37.0,44.0,44.0,16.0
85.0,55.0,40.0,35.0,17.0
72.0,47.0,41.0,39.0,15.0
108.0,50.0,43.0,41.0,16.0
120.0,56.0,43.0,35.0,18.0
78.0,0.0,0.0,0.0,0.0
120.0,53.0,42.0,32.0,16.0
106.0,56.0,45.0,44.0,19.0
106.0,35.0,42.0,40.0,16.0
145.0,15.0,14.0,13.0,6.0
116.0,35.0,40.0,34.0,19.0
110.0,41.0,44.0,39.0,17.0
104.0,56.0,40.0,36.0,19.0
117.0,53.0,43.0,31.0,20.0
119.0,55.0,40.0,36.0,17.0
110.0,53.0,43.0,42.0,19.0
120.0,54.0,41.0,30.0,19.0
129.0,36.0,41.0,43.0,13.0
102.0,38.0,39.0,37.0,15.0
108.0,35.0,45.0,43.0,15.0
90.0,36.0,38.0,45.0,16.0
112.0,44.0,54.0,41.0,17.0
101.0,38.0,44.0,46.0,14.0
118.0,52.0,40.0,40.0,17.0
146.0,2.0,1.0,-0.0,1.0
111.0,36.0,41.0,40.0,14.0
92.0,0.0,0.0,0.0,0.0
110.0,43.0,49.0,38.0,16.0
142.0,0.0,0.0,0.0,0.0
106.0,54.0,44.0,41.0,18.0
71.0,39.0,46.0,45.0,17.0
113.0,54.0,42.0,41.0,16.0
92.0,6.0,5.0,7.0,2.0
120.0,60.0,40.0,34.0,18.0
105.0,57.0,46.0,44.0,20.0
117.0,49.0,40.0,33.0,17.0
111.0,53.0,45.0,34.0,19.0
81.0,0.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0,0.0
103.0,38.0,43.0,41.0,16.0
91.0,35.0,45.0,39.0,18.0
119.0,57.0,36.0,30.0,18.0
111.0,41.0,45.0,40.0,21.0
115.0,51.0,41.0,34.0,18.0
88.0,34.0,47.0,47.0,17.0
104.0,46.0,54.0,41.0,20.0
121.0,36.0,44.0,46.0,19.0
108.0,41.0,51.0,31.0,18.0
111.0,55.0,43.0,43.0,18.0
114.0,49.0,39.0,38.0,17.0
98.0,41.0,49.0,44.0,17.0
104.0,17.0,17.0,16.0,7.0
123.0,55.0,38.0,33.0,16.0
70.0,0.0,0.0,0.0,0.0
122.0,53.0,38.0,38.0,16.0
123.0,57.0,36.0,28.0,17.0
